fiscal_year,source_locator,major_no,major_title,item_no,proposal_text
2025,2025-13-05,13,多様な価値観と人権尊重・ジェンダー平等の推進,5,大学ダイバーシティ推進センターとの協働・連携をさらに推進し、ジェンダー平等に取り組む人材を計画的に育成すること。また、職員の研修にも活用すること。
2025,2025-13-06,13,多様な価値観と人権尊重・ジェンダー平等の推進,6,「手話は言語」との認識を踏まえ、独自条例整備も含めた検討と手話通訳者派遣の充実を図ること。
2025,2025-13-07,13,多様な価値観と人権尊重・ジェンダー平等の推進,7,ＵＮＨＣＲキャンペーン「難民を支える自治体ネットワーク」参加自治体との交流を深め、同ネットワーク参加も含めて、さいたま市としての難民支援をおこなうこと。
2025,2025-13-08,13,多様な価値観と人権尊重・ジェンダー平等の推進,8,パートナーシップ・ファミリーシップ制度についての各種行政サービス等について、当事者に寄り添い、他自治体で事実婚に準じる扱いとなっている取り組みについて積極的導入を図ること。
2025,2025-14-01,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,1,障害者のスポーツ実施率向上のためスポーツ教室の充実とアウトリーチの拡充を図ること。
2025,2025-14-02,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,2,さいたまクリテリウムでのタンデムの種目において、視覚障害者だけでなく、広く誰にでも門戸を広げること。
2025,2025-14-03,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,3,さいたまマラソンに広く市民が参加できるように制限時間の拡大や距離・種目を多様に展開していくこと。
2025,2025-14-04,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,4,氷川参道沿いに、文化・芸術の振興と発展、地域社会に開かれた美術館を早期に整備すること。
2025,2025-14-05,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,5,障害や年齢、国籍に関わらず、ともに文化芸術に触れるためのアクセシビリティを向上させること。
2025,2025-15-01,15,市民協働・公民学連携による地域課題の解決,1,２０１６年３月に策定された「さいたま市公共施設再編検討の進め方 手引き」の全庁的な活用を図り、広く市民の声を反映させながら、事業を進めること。
2025,2025-15-02,15,市民協働・公民学連携による地域課題の解決,2,個別のまちづくり手法等を示す西浦和駅周辺まちづくりアクションプラン策定にあたっては、地元まちづくり協議会や地権者、商店会等の意見を充分に踏まえること。
2025,2025-15-03,15,市民協働・公民学連携による地域課題の解決,3,スポーツシューレ推進施設基本計画策定にあたっては、地元商店会や自治会等との意見交換を行うこと。
2025,2025-15-04,15,市民協働・公民学連携による地域課題の解決,4,与野中央公園をはじめ、公園にＰＦＩ導入を図るに際し、都市公園法の規定に合致する施設とし、市民への十分な説明責任及び意見反映を図ること。
2025,2025-15-05,15,市民協働・公民学連携による地域課題の解決,5,市外へ流出する決済手数料をさいたま市みんなのアプリによって確実に回収し、株式会社つなぐにおいては、地域住民の意向を酌んだ事業を展開すること。
2025,2025-15-06,15,市民協働・公民学連携による地域課題の解決,6,（仮称）身近な公園のルールづくりガイドラインの早急な策定と十分な周知を図ること。
2025,2025-15-07,15,市民協働・公民学連携による地域課題の解決,7,地域の課題を発見し、解決策を考える探究学習を行う小中学校において、校内発表の場を作り、学校の代表者が区内で発表、議員等と懇談する仕組みを検討すること。
2026,2026-01-01,1,『誰ひとり取り残さない』視点での施策展開,1,市の予算全体に対して、子どもの教育に関する予算の占める割合を拡大すること。
2026,2026-01-02,1,『誰ひとり取り残さない』視点での施策展開,2,子どもの当事者性を尊重する第三者機関を設置し、さまざまな事象が深刻化・重大化する前に相談・調査し、子どもの権利侵害を救済できる機関を設置すること。
2026,2026-01-03,1,『誰ひとり取り残さない』視点での施策展開,3,市長マニフェスト『誰一人取り残さない、しあわせ実感都市へのシンカ』を活かすために、包括的人権条例もしくはインクルーシブ条例の制定を行なうこと。
2026,2026-01-04,1,『誰ひとり取り残さない』視点での施策展開,4,視覚障害に特化した相談支援事業所（仙台市を参考に）を設置すること。また、視覚障害者の社会参画に向けて情報収集に重要な役割を果たすスマホ教室の開催回数を増やすこと。
2026,2026-01-05,1,『誰ひとり取り残さない』視点での施策展開,5,ⅠＣＴリーダー等の地域の人材の活躍による全ての世代におけるデジタルデバイドの解消とネットリテラシー教育の推進を図ること。
2026,2026-02-01,2,市政の透明化・情報発信強化と市民参画の推進,1,『さいたま市の憲法』となる自治基本条例制定に向け、これまでの取り組みの検証を行うこと。
2026,2026-02-02,2,市政の透明化・情報発信強化と市民参画の推進,2,あらゆる計画・政策の立案時に、子どもの意見を聴取する仕組みを整え、子どもの意見を反映させること。
2026,2026-02-03,2,市政の透明化・情報発信強化と市民参画の推進,3,包括的な公文書管理条例制定に向けた、調査を行うこと。
2026,2026-02-04,2,市政の透明化・情報発信強化と市民参画の推進,4,ＬＩＮＥや回覧板、郵送など個別に提供する情報に関しては、さいたま市民アプリに集約していくこと。
2026,2026-03-01,3,事業等の見直しによる新たな財源確保,1,郵便局証明書等発行事務事業廃止に向け、コンビニ交付や電子申請による交付に移行を促すこと。
2026,2026-03-02,3,事業等の見直しによる新たな財源確保,2,スポーツコミッションへの職員派遣の段階的中止とさいたまクリテリウムの在り方を見直すこと。
2026,2026-03-03,3,事業等の見直しによる新たな財源確保,3,「さいたまＭＹ ＳＣＨＯＯＬファンド」を、地域や地元企業に周知し、各学校の目標金額や事業内容などを具体的に提示し、協力を得ること。
2026,2026-03-04,3,事業等の見直しによる新たな財源確保,4,さいたま市融資制度がより効果的な融資や雇用環境の改善となる制度設計とし、予算規模を見直すこと。
2026,2026-03-05,3,事業等の見直しによる新たな財源確保,5,公の施設の経費負担の在り方を検討する際、公共施設等利用料の世代間における不公平感の解消に向けて議論すること。
2026,2026-03-06,3,事業等の見直しによる新たな財源確保,6,長寿祝金として支給することから転換し、健康寿命延伸策を拡充すること。
2026,2026-04-01,4,すべての子どもに学びと成長の機会充実,1,助産師等による思春期保健事業を全校で実施するための予算を確保し、クラス数に応じた加算の上限を設けないこと。
2026,2026-04-02,4,すべての子どもに学びと成長の機会充実,2,希望する学校には保健室以外でも必要な数の生理用品を配布できるようにすること。
2026,2026-04-03,4,すべての子どもに学びと成長の機会充実,3,学習に遅れのある生徒への支援を強化するため、中学校の放課後チャレンジスクールの活用を学校側から生徒へ積極的に働きかけるとともに、学習の進み具合などチャレンジと情報共有を図ること。
2026,2026-04-04,4,すべての子どもに学びと成長の機会充実,4,スクールソーシャルワーカー・スクールカウンセラーの処遇改善を行い、さらに増員し、児童・生徒一人当たりの対応時間をこれまで以上に増やし、支援を充実させること。また、子どもの個別支援に関しては、多職種・多機関連携を行うにあたりケースを一元的に管理し、子どもたちに同じことを何度もヒアリングしなくてもよいシステムを構築すること。
2026,2026-04-05,4,すべての子どもに学びと成長の機会充実,5,小学校低学年の児童に対する学校生活への支援のため、ボランティアを配置する（仙台市のエプロン先生を参考に）モデル校を設置すること。
2026,2026-04-06,4,すべての子どもに学びと成長の機会充実,6,いじめ等の子どもの権利侵害となる事案が発生した際、教育委員会から独立した第三者機関が早期に調査を行い、学校及び教育委委員会へ外部の視点から改善勧告ができるようにすること。
2026,2026-04-07,4,すべての子どもに学びと成長の機会充実,7,長期欠席者や長期欠席者傾向の子どもたちが健康診断を受けているのかの実態調査を行い、機会が失われている子どもについては、医療機関でも可能とすること。
2026,2026-04-08,4,すべての子どもに学びと成長の機会充実,8,学校を休みがちな児童・生徒が給食だけを食べに登校することを可能とすること。
2026,2026-04-09,4,すべての子どもに学びと成長の機会充実,9,各校のＳｏｌａるーむの状況を把握し、利用児童が多いところではスクール・アシスタント等を増員し、スタッフが常駐できる体制にすること。
2026,2026-04-10,4,すべての子どもに学びと成長の機会充実,10,学びの多様化学校開校後も、Ｇｒоｗｔｈを利用していた児童生徒が居場所を失うことがないよう名称と機能を残すことも含め、十分な説明や配慮を行うこと。
2026,2026-04-11,4,すべての子どもに学びと成長の機会充実,11,学校外の学びの選択肢として、フリースクールや塾やスポーツクラブなどが居場所となっていることを踏まえ、利用者の経済的負担を軽減するためにバウチャー制度を導入すること。
2026,2026-04-12,4,すべての子どもに学びと成長の機会充実,12,下校児童・生徒の熱中症対策としてネッククーラー等を凍らせるための冷凍庫を設置すること。
2026,2026-04-13,4,すべての子どもに学びと成長の機会充実,13,学校施設に断熱や換気の設備を導入すること。また、エアコンを全市立学校の特別教室及び給食室、武道場へ速やかに設置すること。
2026,2026-04-14,4,すべての子どもに学びと成長の機会充実,14,学校給食費の無償化に関する国の動向を注視し、それによって食材の量や質の低下を招かぬよう、また市内農産物を積極的に活用して地産地消を促せるよう、差額補償をするなど必要な予算措置をすること。
2026,2026-04-15,4,すべての子どもに学びと成長の機会充実,15,子どもたちの健康を守るため、シックスクール対策を計画としてとりまとめること。特に香害など化学物質過敏症の子どもたちへの配慮や家庭への注意喚起を行い、化学物質による健康被害を未然に防ぐための啓発を行うこと。
2026,2026-04-16,4,すべての子どもに学びと成長の機会充実,16,外国ルーツの子どもに対する支援として入学前のプレスクール的な取り組みを実施すること。
2026,2026-04-17,4,すべての子どもに学びと成長の機会充実,17,特別支援学校の整備に当たっては、地域と協働しながら進めること。
2026,2026-05-01,5,社会全体で子どもと若者を支えるまち,1,プレーパークの増設に向けて、プレーワーカーの育成を加速し、有償ボランティアとするため処遇改善を進めること。
2026,2026-05-02,5,社会全体で子どもと若者を支えるまち,2,望まない妊娠等の相談窓口を市内全ての学校施設や公共施設、民間施設にも協力いただき女子トイレの個室内に掲示すること。
2026,2026-05-03,5,社会全体で子どもと若者を支えるまち,3,家族、身近な人、大切な人を死別で失い、悲しみを抱えている子どもたちのグリーフケアを実施すること。
2026,2026-05-04,5,社会全体で子どもと若者を支えるまち,4,子ども食堂やフードパントリーなど子どもの居場所を提供する活動を持続可能な運営できるよう活動支援を行うこと。
2026,2026-05-05,5,社会全体で子どもと若者を支えるまち,5,昼夜を問わず、行き場のない子ども・若者を安全に受け入れる居場所を創出すること。
2026,2026-06-01,6,子育て世代に行き届く支援体制の構築,1,産後ケア事業全体予算を増額し、子育て楽しいさいたま市としての環境整備をさらに進めること。また、産後ケア施設整備費の補助率を高め、双子加算の増額や宿泊及びデイサービス補助額を段階的に引き上げ、事業者の赤字を解消し、持続可能な産後ケア事業とすること。
2026,2026-06-02,6,子育て世代に行き届く支援体制の構築,2,外国籍の妊産婦に産前産後の支援が行き届くよう多言語対応を含めた取り組みの充実を図ること。
2026,2026-06-03,6,子育て世代に行き届く支援体制の構築,3,保育士の宿舎借り上げ事業の人数の上限を撤廃し、期間も延長することで、長期的な定着を支援すること。また、幼稚園教諭や保育園勤務以外の保育士へも拡大すること。
2026,2026-06-04,6,子育て世代に行き届く支援体制の構築,4,多胎児家庭外出支援事業における利用年齢の引き上げと上限の回数を拡大すること。
2026,2026-06-05,6,子育て世代に行き届く支援体制の構築,5,多胎ファミリー交流会において、妊娠・出産・育児における困難感を減少するために、ピアサポーターの増員を図ること。また、同交流会のオンライン配信に関しては双方向のサポート体制とすることで質を高めること。
2026,2026-06-06,6,子育て世代に行き届く支援体制の構築,6,民設放課後児童クラブの施設補助の立地等の条件については、本市の事情を十分に配慮し、緩和すること。
2026,2026-06-07,6,子育て世代に行き届く支援体制の構築,7,ファミリーサポート制度を希望者には１８歳まで拡大すること。
2026,2026-07-01,7,すべての市民の健康増進と福祉向上,1,医療的ケア児訪問型レスパイト事業や難病患者在宅レスパイト事業（平戸市や東京都を参考に）と合わせて、交通費・駐車場代金の加算制度創設すること。
2026,2026-07-02,7,すべての市民の健康増進と福祉向上,2,医療的ケア児を抱える家族のためのレスパイト施設を増やすこと。また、市立病院で受け入れ可能な環境を整備すること。
2026,2026-07-03,7,すべての市民の健康増進と福祉向上,3,ハイケアを必要とする医療的ケア者対応のグループホームや生活介護事業所を計画的に設置すること。また、 医療的ケア者を受け入れ可能な訪問介護事業所を育成し、補助制度を創設すること。
2026,2026-07-04,7,すべての市民の健康増進と福祉向上,4,市が指定管理を行う障害福祉サービスは、国の制度では対応しきれない事業や民間の参入が全く見込めない事業に限定すること。
2026,2026-07-05,7,すべての市民の健康増進と福祉向上,5,児童・障害福祉施設等の労務環境の向上や処遇改善を図るため、労務監査を社会保険労務士等の専門的な知見を活用して実施すること。
2026,2026-07-06,7,すべての市民の健康増進と福祉向上,6,障害当事者が会議等へ参加する場合、オンライン参加が常時選択できる体制とすること。
2026,2026-07-07,7,すべての市民の健康増進と福祉向上,7,公共施設利用時の減免措置を現在は３障害となっているが、難病者も含めること。また市職員の採用において、障害手帳を持たない難病者枠を設けること。
2026,2026-07-08,7,すべての市民の健康増進と福祉向上,8,障害児の福祉支援サービス等の更新頻度を状況に応じて設定し、オンライン等で申請手続きの負担軽減を図ること。
2026,2026-07-09,7,すべての市民の健康増進と福祉向上,9,障害児を持つ親の離婚率の調査をすること。
2026,2026-07-10,7,すべての市民の健康増進と福祉向上,10,男性ＨＰＶワクチン接種の助成をするよう本市として取り組むこと。
2026,2026-07-11,7,すべての市民の健康増進と福祉向上,11,介護者カフェを増やしていくために、運営団体に対する支援の充実を図り、市内各地に介護者が気軽に集える環境を整備すること。
2026,2026-07-12,7,すべての市民の健康増進と福祉向上,12,物価高騰対策として重度要介護高齢者紙おむつ等支給事業における支給利用券の上限を暫定的に引き上げること。
2026,2026-07-13,7,すべての市民の健康増進と福祉向上,13,ケアマネージャーの処遇改善と法定研修の受講料に対する補助を行うこと。
2026,2026-08-01,8,持続可能な働き方と経済成長の実現,1,市内企業での女性の正規職員の求人を増やすよう市からも働きかけを行い、定住促進策として女性の就労の場を市内に確保すること。
2026,2026-08-02,8,持続可能な働き方と経済成長の実現,2,会計年度任用職員が安心して働き、能力を発揮できる人事制度とするため、意識調査と意見収集を行い、制度の改善につなげること。また、会計年度任用職員はその多くが女性であり、市内在住の方が過半数を占めることから給与体系の大幅見直しをすること。
2026,2026-08-03,8,持続可能な働き方と経済成長の実現,3,精神障害者の雇用時間が週に１０時間となったため、障害者等のための超短時間雇用を周知し、市内民間企業においてモデル的に事業を実施するための支援を行うこと。
2026,2026-08-04,8,持続可能な働き方と経済成長の実現,4,職員採用における社会人経験者枠の大幅な拡大と、その周知徹底を本市の非正規職員にも行うこと。
2026,2026-08-05,8,持続可能な働き方と経済成長の実現,5,公共工事設計労務単価の上昇分が、働く者へ分配されていることを確認することを含め、公契約条例を制定すること。
2026,2026-08-06,8,持続可能な働き方と経済成長の実現,6,公共施設で販売する民間事業者の決済に関しては、すべてさいコインが使用できるようにすること。
2026,2026-08-07,8,持続可能な働き方と経済成長の実現,7,県や関係機関と連携して、担い手のいない農地と空き家(農家住宅)を探している新規就農者とのマッチングを積極的に後押しする第三者経営継承の仕組みを構築すること。
2026,2026-08-08,8,持続可能な働き方と経済成長の実現,8,武蔵一宮氷川神社を核とした外国人観光客の誘致を積極的に行い、市内の周遊へとつなげること。 また、観光資源として、地域資源の魅力向上を図るためハード面の整備を積極的に行うこと。
2026,2026-08-09,8,持続可能な働き方と経済成長の実現,9,体験型観光メニューを整備し、国内外の民間事業者へ情報提供すること。
2026,2026-09-01,9,『人生１００年時代』の学びとコミュニティーの充実,1,学びを通じて、人づくり、つながりづくり、地域づくりを実現する社会教育事業の拠点として十分に機能させるため公民館事業費を増額すること。また、公民館の社会教育の充実のため、社会教育主事任用資格や社会教育士などの専門資格を持つ職員の割合を早急に３５％以上とすること。
2026,2026-09-02,9,『人生１００年時代』の学びとコミュニティーの充実,2,公民館全館へのＷｉ－Ｆｉ設置はｅ公民館を進めるためにも必須事項であり早急に進めること。
2026,2026-09-03,9,『人生１００年時代』の学びとコミュニティーの充実,3,市内を東西南北の４地域程度に分け、誰でも参加でき、孤立する傾向にある人々が相談・利用できる地域の居場所となる地域拠点（プラットフォーム）を公民館等に整備すること。
2026,2026-09-04,9,『人生１００年時代』の学びとコミュニティーの充実,4,エレベーター設置可能な公民館の改修を早期に実現させ、改修工事の計画を市民に広く周知すること。また、公民館の体育館へエアコンを設置すること。
2026,2026-09-05,9,『人生１００年時代』の学びとコミュニティーの充実,5,特別支援学校高等部卒業後の支援教育専門学校や支援大学校への進学支援、訪問カレッジの周知や運営支援を行い重度障害者のための生涯学習の場を整備すること。
2026,2026-09-06,9,『人生１００年時代』の学びとコミュニティーの充実,6,資材価格等の高騰を反映し、自治会館の建設、増改築修繕に対する補助金の基準額を改定すること。
2026,2026-10-01,10,脱炭素・循環型社会とみどり豊かな都市の創造,1,優良農地保全のための新たな規制の導入と保障を行うことで、農地転用を抑制すること。農地改良等を行った際の継続期間の具体的な設定と本来の目的と異なる状態となったときの罰則等の導入すること。
2026,2026-10-02,10,脱炭素・循環型社会とみどり豊かな都市の創造,2,環境保全型農業で市内で生産された農作物を保育園、学校、病院などの施設給食で購入し、生産者と消費者が協力して地域の農業を支える地域支援型農業の仕組みを作ること。
2026,2026-10-03,10,脱炭素・循環型社会とみどり豊かな都市の創造,3,市街化調整区域における都市計画法、農地法違反の案件について、期限を区切って厳正に対処し、違反件数の減少に努めること。また、不動産業界や建設業界などへ積極的に働きかけ、違反している事業者との取引を行わないよう働きかけること。
2026,2026-10-04,10,脱炭素・循環型社会とみどり豊かな都市の創造,4,無電柱化推進計画の整備方針に、基本方針３の「優れた都市景観の形成や観光振興の向上」が抜けており、早期に整備方針に反映させた改定を行うこと。また、「優れた都市景観の形成」については、街路樹などの植栽を明記し、無電柱化工事による街路樹・植栽の復元を行い、緑の減少を食い止め、景観形成や気候変動対策にも寄与する計画を地域住民と共に考え、管理の適正化を図ること。
2026,2026-10-05,10,脱炭素・循環型社会とみどり豊かな都市の創造,5,さいたま市発注の公共工事等において地域性種苗を活用するため、農福連携を図るなど、その担い手を育成すること。
2026,2026-10-06,10,脱炭素・循環型社会とみどり豊かな都市の創造,6,騒音に対する調査方法は住民の生活に図った方法で実施し、参考値として把握すること。
2026,2026-11-01,11,命と暮らしを守る防災力と地域安全の向上,1,要配慮者優先避難所の運営に向けて、当事者の参加する訓練を全区で開催すること。
2026,2026-11-02,11,命と暮らしを守る防災力と地域安全の向上,2,聴覚障害者が避難する要配慮者優先避難所を、市内を東西南北の４地域程度に分け設置するため、次年度に１拠点指定し、周知すること。また、手話通訳者を配置するために関係団体と協定を締結すること。
2026,2026-11-03,11,命と暮らしを守る防災力と地域安全の向上,3,避難所運営訓練に中高生の積極的な参加を促し、地域の防災力強化を図ること。また、ジェンダー視点をいれた防災教育を積極的に推進すること。
2026,2026-11-04,11,命と暮らしを守る防災力と地域安全の向上,4,消費生活相談業務に対しては国の動向に関わらず体制の維持に努めつつ、十分な職員配置と予算を確保し、市内の消費者団体と連携を図って、市民の消費者被害防止に積極的に取り組むこと。また、消費者被害をなくすために、全中学生、高校生を対象に定期的な注意喚起と消費者教育に積極的に取り組むこと。
2026,2026-12-01,12,地域を支える交通体系の構築と都市基盤整備,1,超高齢化社会にむけて高齢者等の移動支援事業の予算額を大幅に引き上げること。
2026,2026-12-02,12,地域を支える交通体系の構築と都市基盤整備,2,市街化調整区域における資材置き場等の設置に関して許可制度を含む規制条例の導入と法令順守を徹底させるための市役所内の体制強化を図ること。また、雑木林等の緑地の喪失を回避するため山林等のヤード化を抑制すること。
2026,2026-12-03,12,地域を支える交通体系の構築と都市基盤整備,3,地下鉄７号線のＢ/Ｃをさらに向上させるため、中間駅周辺地区に交流人口・乗降客数を確保するための緑を活かした拠点施設を整備することを有識者会議の中でも議題とすること。
2026,2026-12-04,12,地域を支える交通体系の構築と都市基盤整備,4,窓口が無人になる駅について、交通権の保障のためにもモニター付きインターホンに変更できるよう市とＪＲで協議すること。
2026,2026-12-05,12,地域を支える交通体系の構築と都市基盤整備,5,年度当初における埼玉県と同時期の早期発注とし、施工時期の平準化をさらに推進し、入札不調を減らすこと。また、大型工事の分割・工区割りによる地元企業の受注機会の拡大と育成を図ること。
2026,2026-12-06,12,地域を支える交通体系の構築と都市基盤整備,6,田島産業集積拠点の整備にあたっては、西浦和駅へのアクセス道路や通学路、公園や下水道等の生活環境の整備、緑地の保全、災害対策、駅西側広場の整備といった、まちづくりの視点を踏まえること。
2026,2026-12-07,12,地域を支える交通体系の構築と都市基盤整備,7,さいたま市食肉中央卸売市場・と畜場の移転と「道の駅」との一体的な整備については、周辺の自然環境や住環境等へ十分配慮し、近隣住民に対して丁寧に説明をしながら進めること。
2026,2026-12-08,12,地域を支える交通体系の構築と都市基盤整備,8,不法投棄や違反するヤードへの持ち込みをさせないためにも、発生材処分費を適切に見積もること。また、再生砕石が過剰にストックされ、受け入れ価格が高騰していることから、公共工事において再生砕石を積極的に活用すること。
2026,2026-13-01,13,多様な価値観と人権尊重・ジェンダー平等の推進,1,投票率向上のため共通投票所の設置など、アクセシビリティを改善すること。また、子ども、若者が主権者として学ぶ機会を設けること。
2026,2026-13-02,13,多様な価値観と人権尊重・ジェンダー平等の推進,2,ジェンダー主流化を推進し、市のあらゆる施策をジェンダーの視点から点検すること。また、職員によるジェンダーバイアスやジェンダーギャップ解消の取り組みに着手し、行政運営を改善すること。
2026,2026-13-03,13,多様な価値観と人権尊重・ジェンダー平等の推進,3,男女共同参画の視点から考える表現ガイドラインをＨＰ上で公開すること。
2026,2026-13-04,13,多様な価値観と人権尊重・ジェンダー平等の推進,4,本市の女性職員を一部の部局に集中させずバランスよく配置し、キャリア形成を可能とすること。また、管理職における、政策局（都市戦略や総務局）などの女性管理職をパリテにすること。
2026,2026-13-05,13,多様な価値観と人権尊重・ジェンダー平等の推進,5,「難民を支える自治体ネットワーク」参加自治体との交流を深め、同ネットワーク参加も含めて、さいたま市としての難民支援を強化すること。
2026,2026-14-01,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,1,障害者のスポーツ実施率をもとに、障害の有無や年齢に関係なく楽しめるユニバーサルスポーツを推進し、日頃からスポーツができる機会を増やすこと。
2026,2026-14-02,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,2,さいたまマラソンに広く市民が参加できるように制限時間の拡大やハーフマラソンを開催していくこと。
2026,2026-14-03,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,3,スポーツシューレ推進施設の設計にあたっては、地元に愛される施設となるように工夫すること。また、宿泊棟が設けられないことから、民間力を活用した新たな宿泊可能となる施設の検討を進めること。
2026,2026-14-04,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,4,新たなレジャープール整備にあたっては、夏季以外でも大人から子どもまで家族連れでも楽しめる複合的な施設とすること。（例えば夏季以外はスケートボードなどのアーバンスポーツ場やナイトシアター、宿泊所、ビアガーデン、カフェ、レストラン、バーベキュー場）。
2026,2026-14-05,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,5,文化都市創造に向けた拠点整備をすること。
2026,2026-14-06,14,誰もが健康で心豊かにスポーツ・文化にふれあえるまち,6,学校体育施設開放運営委員会の団体名や報告書を見える化し、地域に開かれたスポーツを行うこと。
2026,2026-15-01,15,市民協働・公民学連携による地域課題の解決,1,絶滅を回避するために、在来ほたるの自生地を確保し、市民協働で保全すること。
2026,2026-15-02,15,市民協働・公民学連携による地域課題の解決,2,市長部局での社会教育士の取得を促し、ファシリテーターができる人材を外部委託ではなく、創出し確保すること。
2026,2026-15-03,15,市民協働・公民学連携による地域課題の解決,3,市・県、市内の薬学部を持つ大学、企業、薬剤師会と連携し、モバイルファーマシーの導入に向け、連携すること。
2026,2026-15-04,15,市民協働・公民学連携による地域課題の解決,4,株式会社つなぐの具体的な地域支援事業を早急に示すこと。岩槻ＷＡＴＳＵ商店会を参考に、市民がイベントを開催できるよう備品の低価格での貸し出し等を行うこと。
